scorer,DLC_resnet50_joshTrainDataOct2shuffle1_550000,DLC_resnet50_joshTrainDataOct2shuffle1_550000,DLC_resnet50_joshTrainDataOct2shuffle1_550000,DLC_resnet50_joshTrainDataOct2shuffle1_550000,DLC_resnet50_joshTrainDataOct2shuffle1_550000,DLC_resnet50_joshTrainDataOct2shuffle1_550000,DLC_resnet50_joshTrainDataOct2shuffle1_550000,DLC_resnet50_joshTrainDataOct2shuffle1_550000,DLC_resnet50_joshTrainDataOct2shuffle1_550000,DLC_resnet50_joshTrainDataOct2shuffle1_550000,DLC_resnet50_joshTrainDataOct2shuffle1_550000,DLC_resnet50_joshTrainDataOct2shuffle1_550000,DLC_resnet50_joshTrainDataOct2shuffle1_550000,DLC_resnet50_joshTrainDataOct2shuffle1_550000,DLC_resnet50_joshTrainDataOct2shuffle1_550000,DLC_resnet50_joshTrainDataOct2shuffle1_550000,DLC_resnet50_joshTrainDataOct2shuffle1_550000,DLC_resnet50_joshTrainDataOct2shuffle1_550000,DLC_resnet50_joshTrainDataOct2shuffle1_550000,DLC_resnet50_joshTrainDataOct2shuffle1_550000,DLC_resnet50_joshTrainDataOct2shuffle1_550000,DLC_resnet50_joshTrainDataOct2shuffle1_550000,DLC_resnet50_joshTrainDataOct2shuffle1_550000,DLC_resnet50_joshTrainDataOct2shuffle1_550000
bodyparts,head,head,head,AFD Soma,AFD Soma,AFD Soma,neck,neck,neck,bodypart4,bodypart4,bodypart4,bodypart5,bodypart5,bodypart5,vulva,vulva,vulva,bodypart6,bodypart6,bodypart6,tail,tail,tail
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,451.1928405761719,311.2721862792969,1.0,471.28350830078125,303.439453125,0.9999998807907104,476.30303955078125,283.5171203613281,0.9999996423721313,462.93377685546875,264.8935852050781,0.9999996423721313,444.2544250488281,269.99896240234375,0.9999938607215881,434.4437561035156,285.6274719238281,0.999996542930603,439.3592224121094,305.2911682128906,0.9999912977218628,451.59405517578125,322.1871337890625,0.9998484253883362
1,460.4961242675781,307.61248779296875,0.9996984004974365,462.7215576171875,304.2666931152344,0.9999915361404419,443.7263488769531,291.61962890625,0.9882873296737671,450.5791015625,268.9122314453125,0.9999257922172546,449.9530944824219,265.65753173828125,0.9999889135360718,439.83734130859375,286.023193359375,0.7118722200393677,458.73077392578125,292.9156799316406,0.9461448192596436,460.4580383300781,320.3871154785156,0.9876090288162231
2,462.94293212890625,309.9395751953125,0.9938740134239197,464.8384094238281,302.4521484375,0.9999968409538269,450.74688720703125,295.5533752441406,0.9632992148399353,444.1382751464844,275.83172607421875,0.9995920062065125,447.53936767578125,268.12261962890625,0.9999856948852539,460.76031494140625,277.0589294433594,0.36136001348495483,462.61346435546875,289.39385986328125,0.592701256275177,453.19342041015625,291.970458984375,0.3680402636528015
3,461.78704833984375,286.0753173828125,0.9384928941726685,465.4992980957031,289.08770751953125,0.9999050498008728,467.803955078125,287.9861145019531,0.9888683557510376,442.9373779296875,294.3404541015625,0.992902934551239,445.95477294921875,279.2213439941406,0.999133288860321,443.5305480957031,269.83203125,0.9887086153030396,464.6099548339844,278.8616638183594,0.9622999429702759,458.6571044921875,292.5754089355469,0.8905970454216003
4,429.5515441894531,287.65264892578125,0.9999922513961792,437.84759521484375,292.5859069824219,0.999992847442627,452.15057373046875,274.8154296875,0.7256594896316528,465.9706726074219,278.213134765625,0.9999233484268188,462.595947265625,277.0679931640625,0.9851199984550476,454.2882080078125,295.9404296875,0.9952009916305542,443.4713439941406,281.082275390625,0.9995632171630859,445.3429870605469,278.95904541015625,0.2797466814517975
5,422.08489990234375,292.30596923828125,1.0,434.8890686035156,296.1231994628906,0.9999980926513672,450.09893798828125,299.6446838378906,0.9912312626838684,462.5989685058594,277.0592346191406,0.9968870878219604,467.7408752441406,273.37615966796875,0.9999990463256836,458.3570556640625,293.18048095703125,0.935623049736023,444.06524658203125,280.5411376953125,0.9995537400245667,471.7573547363281,299.99053955078125,0.9601291418075562
6,418.6713562011719,293.897705078125,1.0,435.1130065917969,298.5598449707031,0.9999976754188538,449.1727600097656,274.5769958496094,0.9903180003166199,462.6641540527344,277.2235412597656,0.9997443556785583,467.39251708984375,275.310302734375,0.9999987483024597,456.29742431640625,290.96441650390625,0.8631395697593689,440.66790771484375,282.1729736328125,0.9979186654090881,440.3922119140625,289.45709228515625,0.9923191070556641
7,419.1947021484375,298.6042175292969,1.0,437.3196105957031,301.17333984375,0.9999953508377075,454.7556457519531,294.2081298828125,0.9963219165802002,463.3471374511719,274.99786376953125,0.9997133016586304,467.32470703125,273.0587158203125,0.9999966025352478,452.28790283203125,271.8375244140625,0.7204787731170654,442.7481994628906,280.4349670410156,0.9859796762466431,445.59918212890625,291.7764587402344,0.9985547065734863
8,421.50946044921875,306.93536376953125,1.0,438.7693176269531,303.1209716796875,0.9999992847442627,445.7809143066406,271.5544738769531,0.9998524188995361,461.7395935058594,265.0203552246094,0.9999853372573853,469.1397399902344,270.762939453125,0.9998367428779602,465.32562255859375,286.7331848144531,0.9892945289611816,459.68316650390625,294.7836608886719,0.991144061088562,469.2718811035156,307.5384216308594,0.9999622106552124
9,419.9890441894531,318.32086181640625,1.0,436.97186279296875,309.4031677246094,0.9999997615814209,449.4296569824219,258.16741943359375,0.9967027902603149,462.0751953125,261.15234375,0.9997663497924805,466.3929443359375,267.2302551269531,0.9999305009841919,462.55694580078125,286.0010986328125,0.8346537351608276,454.9576110839844,292.6790466308594,0.9768667221069336,462.52252197265625,303.5821838378906,0.980019211769104
10,429.86077880859375,330.60858154296875,0.9999997615814209,436.78179931640625,311.9522705078125,0.9999977946281433,453.7619323730469,292.24072265625,0.9999960660934448,463.1177673339844,272.7095031738281,0.9998695850372314,460.2412414550781,257.1298522949219,0.9997737407684326,456.7310485839844,247.71778869628906,0.9978399872779846,457.15240478515625,258.2154541015625,0.9790381193161011,454.6381530761719,273.9138488769531,0.5574668049812317
11,433.075439453125,338.2898254394531,0.9999998807907104,437.85491943359375,318.14544677734375,0.999992847442627,449.609130859375,295.223388671875,0.9999533891677856,453.47149658203125,276.6818542480469,0.9999930262565613,459.97540283203125,250.2672576904297,0.9970996975898743,461.1531066894531,241.72906494140625,0.9999876022338867,462.8701477050781,255.2003631591797,0.9644140005111694,448.1969909667969,288.6419677734375,0.01740133762359619
12,435.4247131347656,339.0019836425781,0.9999991655349731,436.31549072265625,322.5914306640625,0.9999967813491821,441.6164245605469,304.9242248535156,0.9996062517166138,447.41949462890625,287.19000244140625,1.0,451.8457946777344,281.3891296386719,0.9960179924964905,464.23773193359375,243.10922241210938,0.9947415590286255,458.0719909667969,247.65673828125,0.9953876733779907,448.5579833984375,261.5029602050781,0.4154876172542572
13,432.7644958496094,339.31658935546875,0.9999998211860657,433.17767333984375,324.5832214355469,0.9999995827674866,437.64080810546875,307.9654541015625,0.9999991655349731,444.95404052734375,291.8098449707031,0.9999999403953552,448.45355224609375,280.53271484375,0.9999933242797852,455.6357727050781,265.614501953125,0.999891996383667,458.7615966796875,253.3294677734375,0.9998427629470825,452.7710876464844,243.51451110839844,0.9975032806396484
14,436.6806335449219,340.017822265625,0.9999998211860657,435.2487487792969,326.7185363769531,0.9999998807907104,436.7635192871094,310.9552001953125,0.9999994039535522,441.86749267578125,292.38067626953125,0.9999997019767761,446.534912109375,279.7747497558594,0.9999889135360718,456.0923767089844,262.4367370605469,0.9995279908180237,459.8382873535156,245.21360778808594,0.9992948770523071,457.0630187988281,230.94850158691406,0.949836015701294
15,439.2507629394531,338.7288513183594,0.9999998807907104,437.6875,324.053466796875,1.0,435.8750915527344,310.0928649902344,0.9999999403953552,440.0603332519531,289.88653564453125,0.9999998211860657,449.32757568359375,271.2525939941406,0.9999991655349731,458.1939697265625,253.79055786132812,0.9999959468841553,460.6344909667969,234.2141571044922,0.9999845027923584,460.0045471191406,216.37132263183594,0.9999997615814209
16,436.34417724609375,346.80792236328125,0.9999994039535522,440.6197509765625,330.4350280761719,0.9999980926513672,441.2296142578125,312.5694274902344,0.9999962449073792,440.7087707519531,291.82000732421875,0.9999998807907104,447.4306945800781,270.021484375,0.9999984502792358,457.2094421386719,252.0197296142578,0.9999954700469971,461.1439208984375,232.4384765625,0.9999293684959412,461.40008544921875,214.7527618408203,0.9999998807907104
17,432.6763916015625,351.1725769042969,0.9999842643737793,442.1345520019531,332.8944091796875,0.9999997019767761,445.1778869628906,311.493408203125,0.9999992847442627,442.758056640625,287.9669494628906,0.9999997615814209,447.3393249511719,263.5245056152344,0.9999988079071045,456.11236572265625,243.6327667236328,0.9999992847442627,460.39501953125,223.7214813232422,0.9999983310699463,462.8942565917969,205.55429077148438,0.9999997019767761
18,424.1304931640625,351.3929138183594,0.9999987483024597,441.8909606933594,335.7133483886719,0.9999988079071045,447.702880859375,312.14288330078125,0.9999988079071045,444.519287109375,288.0234680175781,0.9999996423721313,445.0635070800781,263.1143798828125,0.9999977350234985,453.3175048828125,240.4762420654297,0.9999983310699463,460.095947265625,222.197998046875,0.9999953508377075,463.6388854980469,203.12791442871094,0.9999997615814209
19,417.0889892578125,339.783935546875,1.0,437.0653076171875,337.02630615234375,0.9999998211860657,451.85870361328125,320.24261474609375,0.9999997019767761,455.759033203125,296.3517150878906,0.9999980330467224,450.9761962890625,269.9010925292969,0.9999989867210388,450.2943115234375,249.4178924560547,0.9999991059303284,454.56097412109375,227.6131591796875,0.9999990463256836,459.2987976074219,208.18997192382812,0.9999977350234985
